KetQuaHocTapKey,SinhVienKey,KhoaKey,NganhKey,LopKey,MonHocKey,HocKyKey,GiangVienKey,DiemChuyenCan,DiemGiuaKy,DiemCuoiKy,DiemTongKet,DiemHe4,DiemChu,KetQua,SoTinChiDangKy,SoTinChiDat,SoTinChiKhongDat,LanHoc
269,9,1,1,1,29,8,6,7.3,7.7,8.9,8.5,4.0,A,Đạt,6,6,0,1
270,9,1,1,1,30,8,4,9.8,8.8,8.2,8.5,4.0,A,Đạt,2,2,0,1
271,10,1,1,1,1,1,10,8.7,7.4,8.0,8.0,3.0,B,Đạt,3,3,0,1
272,10,1,1,1,2,1,9,9.8,6.7,7.8,7.8,3.0,B,Đạt,3,3,0,1
273,10,1,1,1,3,1,1,9.8,7.1,8.1,8.1,3.0,B,Đạt,3,3,0,1
274,10,1,1,1,4,1,3,9.6,10.0,7.4,8.1,3.0,B,Đạt,2,2,0,1
275,10,1,1,1,5,2,6,9.1,7.8,8.9,8.7,4.0,A,Đạt,3,3,0,1
276,10,1,1,1,6,2,1,8.3,9.4,7.2,7.7,3.0,B,Đạt,3,3,0,1
277,10,1,1,1,7,2,12,2.8,3.8,1.4,2.0,0.0,F,Không đạt,3,0,3,1
278,10,1,1,1,8,2,4,9.5,9.5,8.3,8.7,4.0,A,Đạt,3,3,0,1
279,10,1,1,1,9,3,6,8.5,8.3,9.1,8.9,4.0,A,Đạt,3,3,0,1
280,10,1,1,1,10,3,4,9.1,7.5,8.0,8.0,3.0,B,Đạt,3,3,0,1
281,10,1,1,1,11,3,12,9.8,7.2,7.1,7.4,3.0,B,Đạt,3,3,0,1
282,10,1,1,1,12,3,5,8.4,8.5,6.6,7.2,3.0,B,Đạt,3,3,0,1
283,10,1,1,1,13,4,10,7.5,6.2,7.2,7.0,3.0,B,Đạt,3,3,0,1
284,10,1,1,1,14,4,2,6.1,6.1,5.8,5.9,2.0,C,Đạt,3,3,0,1
285,10,1,1,1,15,4,11,8.3,9.2,6.7,7.4,3.0,B,Đạt,3,3,0,1
286,10,1,1,1,16,4,11,2.7,1.5,2.8,2.5,0.0,F,Không đạt,3,0,3,1
287,10,1,1,1,17,5,1,7.8,8.8,8.6,8.6,4.0,A,Đạt,3,3,0,1
288,10,1,1,1,18,5,10,8.1,9.4,7.5,7.9,3.0,B,Đạt,3,3,0,1
289,10,1,1,1,19,5,3,8.5,10.0,7.7,8.2,3.0,B,Đạt,3,3,0,1
290,10,1,1,1,20,5,7,9.6,7.2,8.4,8.3,3.0,B,Đạt,3,3,0,1
291,10,1,1,1,21,6,5,4.2,2.6,3.1,3.1,0.0,F,Không đạt,3,0,3,1
292,10,1,1,1,22,6,3,8.9,6.9,8.1,7.9,3.0,B,Đạt,3,3,0,1
293,10,1,1,1,23,6,12,7.0,8.8,7.0,7.4,3.0,B,Đạt,3,3,0,1
294,10,1,1,1,24,6,11,9.5,9.0,7.5,8.0,3.0,B,Đạt,2,2,0,1
295,10,1,1,1,25,7,1,7.2,6.6,6.7,6.7,2.0,C,Đạt,3,3,0,1
296,10,1,1,1,26,7,1,8.5,9.0,8.3,8.5,4.0,A,Đạt,2,2,0,1
297,10,1,1,1,27,7,3,10.0,9.9,8.9,9.2,4.0,A,Đạt,4,4,0,1
298,10,1,1,1,28,7,1,8.4,6.7,7.9,7.7,3.0,B,Đạt,2,2,0,1
299,10,1,1,1,29,8,10,8.9,8.4,7.4,7.7,3.0,B,Đạt,6,6,0,1
300,10,1,1,1,30,8,3,8.0,9.1,7.1,7.6,3.0,B,Đạt,2,2,0,1
301,11,1,1,1,1,1,10,9.6,8.6,8.8,8.8,4.0,A,Đạt,3,3,0,1
302,11,1,1,1,2,1,8,9.2,9.6,8.2,8.6,4.0,A,Đạt,3,3,0,1
303,11,1,1,1,3,1,2,8.9,8.1,8.2,8.2,3.0,B,Đạt,3,3,0,1
304,11,1,1,1,4,1,1,8.6,8.3,8.1,8.2,3.0,B,Đạt,2,2,0,1
305,11,1,1,1,5,2,4,10.0,8.3,8.2,8.4,3.0,B,Đạt,3,3,0,1
306,11,1,1,1,6,2,7,10.0,6.3,7.9,7.8,3.0,B,Đạt,3,3,0,1
307,11,1,1,1,7,2,7,5.1,5.5,5.9,5.7,2.0,C,Đạt,3,3,0,1
308,11,1,1,1,8,2,3,3.9,3.2,3.5,3.5,0.0,F,Không đạt,3,0,3,1
309,11,1,1,1,9,3,10,9.1,8.6,7.6,7.9,3.0,B,Đạt,3,3,0,1
310,11,1,1,1,10,3,4,8.5,7.6,7.2,7.4,3.0,B,Đạt,3,3,0,1
311,11,1,1,1,11,3,5,9.3,7.7,8.9,8.7,4.0,A,Đạt,3,3,0,1
312,11,1,1,1,12,3,6,9.2,9.1,7.4,8.0,3.0,B,Đạt,3,3,0,1
313,11,1,1,1,13,4,5,7.2,9.3,6.9,7.4,3.0,B,Đạt,3,3,0,1
314,11,1,1,1,14,4,9,10.0,9.0,8.4,8.7,4.0,A,Đạt,3,3,0,1
315,11,1,1,1,15,4,3,10.0,8.4,10.0,9.7,4.0,A,Đạt,3,3,0,1
316,11,1,1,1,16,4,3,9.4,5.7,8.5,8.0,3.0,B,Đạt,3,3,0,1
317,11,1,1,1,17,5,2,8.6,7.9,7.8,7.9,3.0,B,Đạt,3,3,0,1
318,11,1,1,1,18,5,10,7.9,8.5,8.8,8.7,4.0,A,Đạt,3,3,0,1
319,11,1,1,1,19,5,5,9.3,6.7,7.2,7.3,3.0,B,Đạt,3,3,0,1
320,11,1,1,1,20,5,4,8.4,7.7,7.7,7.8,3.0,B,Đạt,3,3,0,1
321,11,1,1,1,21,6,7,10.0,8.5,8.8,8.9,4.0,A,Đạt,3,3,0,1
322,11,1,1,1,22,6,10,8.1,5.4,7.0,6.8,2.0,C,Đạt,3,3,0,1
323,11,1,1,1,23,6,8,8.2,7.5,7.2,7.4,3.0,B,Đạt,3,3,0,1
324,11,1,1,1,24,6,2,1.2,2.2,0.5,0.9,0.0,F,Không đạt,2,0,2,1
325,11,1,1,1,25,7,1,2.4,4.2,2.3,2.7,0.0,F,Không đạt,3,0,3,1
326,11,1,1,1,26,7,10,8.1,8.7,7.2,7.6,3.0,B,Đạt,2,2,0,1
327,11,1,1,1,27,7,11,8.1,8.5,8.9,8.8,4.0,A,Đạt,4,4,0,1
328,11,1,1,1,28,7,2,8.9,8.7,8.2,8.4,3.0,B,Đạt,2,2,0,1
329,11,1,1,1,29,8,8,10.0,10.0,9.8,9.8,4.0,A,Đạt,6,6,0,1
330,11,1,1,1,30,8,6,10.0,6.9,8.9,8.6,4.0,A,Đạt,2,2,0,1
331,12,1,1,1,1,1,3,8.6,9.7,8.6,8.8,4.0,A,Đạt,3,3,0,1
332,12,1,1,1,2,1,8,8.6,7.4,9.7,9.2,4.0,A,Đạt,3,3,0,1
333,12,1,1,1,3,1,2,9.9,7.9,10.0,9.6,4.0,A,Đạt,3,3,0,1
334,12,1,1,1,4,1,12,8.5,8.7,8.7,8.7,4.0,A,Đạt,2,2,0,1
335,12,1,1,1,5,2,10,7.8,7.0,6.7,6.9,2.0,C,Đạt,3,3,0,1
336,12,1,1,1,6,2,3,7.8,7.3,7.8,7.7,3.0,B,Đạt,3,3,0,1
337,12,1,1,1,7,2,3,8.8,9.3,7.3,7.8,3.0,B,Đạt,3,3,0,1
338,12,1,1,1,8,2,6,8.1,8.7,6.7,7.2,3.0,B,Đạt,3,3,0,1
339,12,1,1,1,9,3,12,3.1,2.7,2.2,2.4,0.0,F,Không đạt,3,0,3,1
340,12,1,1,1,10,3,7,8.3,9.4,8.2,8.4,3.0,B,Đạt,3,3,0,1
341,12,1,1,1,11,3,5,8.4,8.3,9.0,8.8,4.0,A,Đạt,3,3,0,1
342,12,1,1,1,12,3,1,7.8,6.7,7.7,7.5,3.0,B,Đạt,3,3,0,1
343,12,1,1,1,13,4,10,7.8,9.0,7.5,7.8,3.0,B,Đạt,3,3,0,1
344,12,1,1,1,14,4,4,7.6,6.9,7.6,7.4,3.0,B,Đạt,3,3,0,1
345,12,1,1,1,15,4,7,6.5,6.6,6.8,6.7,2.0,C,Đạt,3,3,0,1
346,12,1,1,1,16,4,11,8.8,6.9,7.3,7.3,3.0,B,Đạt,3,3,0,1
347,12,1,1,1,17,5,11,10.0,9.3,8.6,8.9,4.0,A,Đạt,3,3,0,1
348,12,1,1,1,18,5,7,6.7,6.0,7.1,6.8,2.0,C,Đạt,3,3,0,1
349,12,1,1,1,19,5,10,8.0,7.9,8.2,8.1,3.0,B,Đạt,3,3,0,1
350,12,1,1,1,20,5,2,6.9,7.8,9.2,8.7,4.0,A,Đạt,3,3,0,1
351,12,1,1,1,21,6,8,7.5,5.0,8.5,7.7,3.0,B,Đạt,3,3,0,1
352,12,1,1,1,22,6,8,7.6,7.1,8.4,8.1,3.0,B,Đạt,3,3,0,1
353,12,1,1,1,23,6,11,10.0,8.6,10.0,9.7,4.0,A,Đạt,3,3,0,1
354,12,1,1,1,24,6,9,8.5,7.5,7.0,7.3,3.0,B,Đạt,2,2,0,1
355,12,1,1,1,25,7,2,9.8,8.1,8.6,8.6,4.0,A,Đạt,3,3,0,1
356,12,1,1,1,26,7,1,3.1,3.6,2.9,3.0,0.0,F,Không đạt,2,0,2,1
357,12,1,1,1,27,7,8,8.5,8.0,8.2,8.2,3.0,B,Đạt,4,4,0,1
358,12,1,1,1,28,7,10,6.8,7.2,7.5,7.4,3.0,B,Đạt,2,2,0,1
359,12,1,1,1,29,8,7,9.6,7.7,9.7,9.3,4.0,A,Đạt,6,6,0,1
360,12,1,1,1,30,8,11,9.6,9.6,9.1,9.3,4.0,A,Đạt,2,2,0,1
361,13,1,1,1,1,1,5,7.8,9.3,8.6,8.7,4.0,A,Đạt,3,3,0,1
362,13,1,1,1,2,1,5,4.4,4.1,3.6,3.8,0.0,F,Không đạt,3,0,3,1
363,13,1,1,1,3,1,11,9.4,6.8,8.9,8.5,4.0,A,Đạt,3,3,0,1
364,13,1,1,1,4,1,5,8.1,9.0,7.9,8.1,3.0,B,Đạt,2,2,0,1
365,13,1,1,1,5,2,5,7.9,6.7,6.8,6.9,2.0,C,Đạt,3,3,0,1
366,13,1,1,1,6,2,11,3.7,2.9,1.7,2.1,0.0,F,Không đạt,3,0,3,1
367,13,1,1,1,7,2,7,7.3,5.5,6.2,6.2,2.0,C,Đạt,3,3,0,1
368,13,1,1,1,8,2,8,2.3,2.8,2.5,2.6,0.0,F,Không đạt,3,0,3,1
369,13,1,1,1,9,3,6,8.9,8.6,8.5,8.5,4.0,A,Đạt,3,3,0,1
370,13,1,1,1,10,3,12,7.6,8.0,7.1,7.3,3.0,B,Đạt,3,3,0,1
371,13,1,1,1,11,3,2,10.0,8.9,9.9,9.7,4.0,A,Đạt,3,3,0,1
372,13,1,1,1,12,3,5,10.0,9.6,10.0,9.9,4.0,A,Đạt,3,3,0,1
373,13,1,1,1,13,4,1,7.7,6.7,7.5,7.4,3.0,B,Đạt,3,3,0,1
374,13,1,1,1,14,4,3,8.6,8.7,8.2,8.4,3.0,B,Đạt,3,3,0,1
375,13,1,1,1,15,4,10,8.2,7.8,7.7,7.8,3.0,B,Đạt,3,3,0,1
376,13,1,1,1,16,4,3,7.6,6.2,8.3,7.8,3.0,B,Đạt,3,3,0,1
377,13,1,1,1,17,5,6,8.4,7.5,7.1,7.3,3.0,B,Đạt,3,3,0,1
378,13,1,1,1,18,5,1,6.7,7.1,7.0,7.0,3.0,B,Đạt,3,3,0,1
379,13,1,1,1,19,5,2,8.1,6.9,7.2,7.2,3.0,B,Đạt,3,3,0,1
380,13,1,1,1,20,5,9,8.3,5.9,6.2,6.4,2.0,C,Đạt,3,3,0,1
381,13,1,1,1,21,6,1,6.1,6.8,6.7,6.7,2.0,C,Đạt,3,3,0,1
382,13,1,1,1,22,6,11,5.6,6.0,6.4,6.3,2.0,C,Đạt,3,3,0,1
383,13,1,1,1,23,6,1,4.1,3.5,2.6,2.9,0.0,F,Không đạt,3,0,3,1
384,13,1,1,1,24,6,11,3.3,1.8,2.7,2.5,0.0,F,Không đạt,2,0,2,1
385,13,1,1,1,25,7,8,5.7,5.1,7.1,6.6,2.0,C,Đạt,3,3,0,1
386,13,1,1,1,26,7,12,10.0,10.0,9.6,9.7,4.0,A,Đạt,2,2,0,1
387,13,1,1,1,27,7,2,9.5,9.4,8.8,9.0,4.0,A,Đạt,4,4,0,1
388,13,1,1,1,28,7,2,9.4,7.8,8.6,8.5,4.0,A,Đạt,2,2,0,1
389,13,1,1,1,29,8,1,10.0,9.7,8.9,9.2,4.0,A,Đạt,6,6,0,1
390,13,1,1,1,30,8,2,9.4,8.4,7.1,7.6,3.0,B,Đạt,2,2,0,1
391,14,1,1,1,1,1,10,7.7,9.3,7.6,8.0,3.0,B,Đạt,3,3,0,1
392,14,1,1,1,2,1,5,7.7,6.3,8.1,7.7,3.0,B,Đạt,3,3,0,1
393,14,1,1,1,3,1,8,6.7,2.5,8.4,7.0,3.0,B,Đạt,3,3,0,1
394,14,1,1,1,4,1,4,8.3,7.4,8.5,8.3,3.0,B,Đạt,2,2,0,1
395,14,1,1,1,5,2,6,8.3,7.6,6.4,6.9,2.0,C,Đạt,3,3,0,1
396,14,1,1,1,6,2,4,7.8,8.3,6.7,7.2,3.0,B,Đạt,3,3,0,1
397,14,1,1,1,7,2,1,2.6,2.6,2.3,2.4,0.0,F,Không đạt,3,0,3,1
398,14,1,1,1,8,2,3,8.6,6.8,8.2,7.9,3.0,B,Đạt,3,3,0,1
399,14,1,1,1,9,3,4,7.6,6.9,7.6,7.5,3.0,B,Đạt,3,3,0,1
400,14,1,1,1,10,3,1,7.3,7.9,6.5,6.8,2.0,C,Đạt,3,3,0,1
401,14,1,1,1,11,3,8,7.6,6.4,8.0,7.6,3.0,B,Đạt,3,3,0,1
402,14,1,1,1,12,3,10,7.0,7.4,7.5,7.4,3.0,B,Đạt,3,3,0,1
403,14,1,1,1,13,4,12,9.6,7.7,6.9,7.3,3.0,B,Đạt,3,3,0,1
404,14,1,1,1,14,4,11,8.5,8.4,7.6,7.9,3.0,B,Đạt,3,3,0,1
405,14,1,1,1,15,4,5,9.5,8.9,8.1,8.4,3.0,B,Đạt,3,3,0,1
406,14,1,1,1,16,4,3,5.8,6.0,5.3,5.5,2.0,C,Đạt,3,3,0,1
407,14,1,1,1,17,5,5,3.0,1.4,2.9,2.6,0.0,F,Không đạt,3,0,3,1
408,14,1,1,1,18,5,7,7.8,5.5,7.4,7.1,3.0,B,Đạt,3,3,0,1
409,14,1,1,1,19,5,8,8.0,5.7,7.1,6.9,2.0,C,Đạt,3,3,0,1
410,14,1,1,1,20,5,8,8.7,8.2,8.0,8.1,3.0,B,Đạt,3,3,0,1
411,14,1,1,1,21,6,2,8.8,10.0,8.7,8.9,4.0,A,Đạt,3,3,0,1
412,14,1,1,1,22,6,4,10.0,9.4,9.4,9.4,4.0,A,Đạt,3,3,0,1
413,14,1,1,1,23,6,12,10.0,8.8,9.6,9.5,4.0,A,Đạt,3,3,0,1
414,14,1,1,1,24,6,11,3.9,2.7,1.7,2.1,0.0,F,Không đạt,2,0,2,1
415,14,1,1,1,25,7,12,7.4,9.5,7.9,8.2,3.0,B,Đạt,3,3,0,1
416,14,1,1,1,26,7,6,7.4,7.6,5.6,6.2,2.0,C,Đạt,2,2,0,1
417,14,1,1,1,27,7,2,3.4,2.6,3.8,3.5,0.0,F,Không đạt,4,0,4,1
418,14,1,1,1,28,7,8,8.7,6.8,6.4,6.7,2.0,C,Đạt,2,2,0,1
419,14,1,1,1,29,8,5,8.8,8.2,7.4,7.7,3.0,B,Đạt,6,6,0,1
420,14,1,1,1,30,8,7,9.4,7.8,9.1,8.8,4.0,A,Đạt,2,2,0,1
421,15,1,1,1,1,1,4,9.8,9.1,10.0,9.8,4.0,A,Đạt,3,3,0,1
422,15,1,1,1,2,1,4,9.7,9.5,9.4,9.5,4.0,A,Đạt,3,3,0,1
423,15,1,1,1,3,1,5,8.7,8.6,9.1,9.0,4.0,A,Đạt,3,3,0,1
424,15,1,1,1,4,1,7,9.1,7.2,9.3,8.9,4.0,A,Đạt,2,2,0,1
425,15,1,1,1,5,2,9,7.6,6.9,7.9,7.7,3.0,B,Đạt,3,3,0,1
426,15,1,1,1,6,2,5,8.9,8.3,8.6,8.6,4.0,A,Đạt,3,3,0,1
427,15,1,1,1,7,2,7,6.2,6.0,6.4,6.3,2.0,C,Đạt,3,3,0,1
428,15,1,1,1,8,2,3,7.4,7.7,8.7,8.4,3.0,B,Đạt,3,3,0,1
429,15,1,1,1,9,3,12,5.9,6.2,5.1,5.4,1.0,D,Đạt,3,3,0,1
430,15,1,1,1,10,3,12,9.1,6.9,8.3,8.1,3.0,B,Đạt,3,3,0,1
431,15,1,1,1,11,3,1,8.9,8.1,7.1,7.4,3.0,B,Đạt,3,3,0,1
432,15,1,1,1,12,3,5,8.6,6.3,7.5,7.4,3.0,B,Đạt,3,3,0,1
433,15,1,1,1,13,4,9,10.0,10.0,9.4,9.6,4.0,A,Đạt,3,3,0,1
434,15,1,1,1,14,4,1,6.5,8.0,6.0,6.5,2.0,C,Đạt,3,3,0,1
435,15,1,1,1,15,4,5,8.7,8.7,9.0,8.9,4.0,A,Đạt,3,3,0,1
436,15,1,1,1,16,4,2,9.0,9.4,8.4,8.7,4.0,A,Đạt,3,3,0,1
437,15,1,1,1,17,5,5,10.0,9.4,7.2,7.9,3.0,B,Đạt,3,3,0,1
438,15,1,1,1,18,5,10,8.1,8.3,8.7,8.5,4.0,A,Đạt,3,3,0,1
439,15,1,1,1,19,5,2,8.3,7.9,7.4,7.6,3.0,B,Đạt,3,3,0,1
440,15,1,1,1,20,5,12,10.0,8.0,8.4,8.5,4.0,A,Đạt,3,3,0,1
441,15,1,1,1,21,6,11,7.5,6.6,8.4,7.9,3.0,B,Đạt,3,3,0,1
442,15,1,1,1,22,6,5,7.4,8.2,7.3,7.5,3.0,B,Đạt,3,3,0,1
443,15,1,1,1,23,6,5,9.7,8.9,8.5,8.7,4.0,A,Đạt,3,3,0,1
444,15,1,1,1,24,6,8,9.5,8.5,8.1,8.3,3.0,B,Đạt,2,2,0,1
445,15,1,1,1,25,7,7,4.7,4.3,2.3,2.9,0.0,F,Không đạt,3,0,3,1
446,15,1,1,1,26,7,11,9.3,9.4,8.5,8.7,4.0,A,Đạt,2,2,0,1
447,15,1,1,1,27,7,9,9.0,9.4,8.5,8.8,4.0,A,Đạt,4,4,0,1
448,15,1,1,1,28,7,3,8.6,8.0,8.5,8.4,3.0,B,Đạt,2,2,0,1
449,15,1,1,1,29,8,8,9.4,10.0,8.3,8.7,4.0,A,Đạt,6,6,0,1
450,15,1,1,1,30,8,12,9.1,9.1,8.2,8.5,4.0,A,Đạt,2,2,0,1
451,16,1,1,1,1,1,7,10.0,10.0,8.7,9.1,4.0,A,Đạt,3,3,0,1
452,16,1,1,1,2,1,5,9.1,8.6,8.2,8.4,3.0,B,Đạt,3,3,0,1
453,16,1,1,1,3,1,7,7.1,4.9,7.3,6.8,2.0,C,Đạt,3,3,0,1
454,16,1,1,1,4,1,8,8.6,6.3,7.6,7.4,3.0,B,Đạt,2,2,0,1
455,16,1,1,1,5,2,10,9.4,8.8,9.8,9.6,4.0,A,Đạt,3,3,0,1
456,16,1,1,1,6,2,1,8.1,8.6,7.6,7.8,3.0,B,Đạt,3,3,0,1
457,16,1,1,1,7,2,4,2.4,3.1,3.5,3.3,0.0,F,Không đạt,3,0,3,1
458,16,1,1,1,8,2,1,8.3,7.8,7.0,7.3,3.0,B,Đạt,3,3,0,1
459,16,1,1,1,9,3,12,8.0,7.3,7.1,7.2,3.0,B,Đạt,3,3,0,1
460,16,1,1,1,10,3,1,6.9,4.7,6.9,6.5,2.0,C,Đạt,3,3,0,1
461,16,1,1,1,11,3,1,9.8,7.3,8.2,8.2,3.0,B,Đạt,3,3,0,1
462,16,1,1,1,12,3,3,9.5,8.6,8.9,8.9,4.0,A,Đạt,3,3,0,1
463,16,1,1,1,13,4,10,6.1,6.3,5.1,5.4,1.0,D,Đạt,3,3,0,1
464,16,1,1,1,14,4,2,7.1,7.4,7.2,7.2,3.0,B,Đạt,3,3,0,1
465,16,1,1,1,15,4,8,8.5,7.8,7.7,7.8,3.0,B,Đạt,3,3,0,1
466,16,1,1,1,16,4,6,7.1,8.1,7.0,7.2,3.0,B,Đạt,3,3,0,1
467,16,1,1,1,17,5,8,8.5,8.4,6.0,6.7,2.0,C,Đạt,3,3,0,1
468,16,1,1,1,18,5,12,8.8,8.7,7.7,8.0,3.0,B,Đạt,3,3,0,1
469,16,1,1,1,19,5,12,10.0,7.5,9.7,9.3,4.0,A,Đạt,3,3,0,1
470,16,1,1,1,20,5,2,5.1,6.9,4.2,4.8,1.0,D,Đạt,3,3,0,1
471,16,1,1,1,21,6,11,9.3,8.2,8.2,8.3,3.0,B,Đạt,3,3,0,1
472,16,1,1,1,22,6,8,7.6,5.8,7.5,7.2,3.0,B,Đạt,3,3,0,1
473,16,1,1,1,23,6,10,6.7,5.5,6.9,6.6,2.0,C,Đạt,3,3,0,1
474,16,1,1,1,24,6,12,4.1,1.5,1.9,2.0,0.0,F,Không đạt,2,0,2,1
475,16,1,1,1,25,7,6,8.5,7.5,8.2,8.1,3.0,B,Đạt,3,3,0,1
476,16,1,1,1,26,7,9,7.3,5.9,6.6,6.5,2.0,C,Đạt,2,2,0,1
477,16,1,1,1,27,7,11,9.1,8.6,8.9,8.9,4.0,A,Đạt,4,4,0,1
478,16,1,1,1,28,7,10,7.7,8.2,7.7,7.8,3.0,B,Đạt,2,2,0,1
479,16,1,1,1,29,8,8,7.9,7.8,8.1,8.0,3.0,B,Đạt,6,6,0,1
480,16,1,1,1,30,8,3,8.3,7.6,9.9,9.3,4.0,A,Đạt,2,2,0,1
481,17,1,1,1,1,1,7,10.0,10.0,9.0,9.3,4.0,A,Đạt,3,3,0,1
482,17,1,1,1,2,1,2,10.0,8.3,10.0,9.7,4.0,A,Đạt,3,3,0,1
483,17,1,1,1,3,1,11,8.2,8.2,8.4,8.3,3.0,B,Đạt,3,3,0,1
484,17,1,1,1,4,1,3,10.0,8.0,8.5,8.5,4.0,A,Đạt,2,2,0,1
485,17,1,1,1,5,2,11,9.9,8.9,10.0,9.8,4.0,A,Đạt,3,3,0,1
486,17,1,1,1,6,2,11,1.4,3.6,2.6,2.7,0.0,F,Không đạt,3,0,3,1
487,17,1,1,1,7,2,2,9.7,9.0,8.5,8.7,4.0,A,Đạt,3,3,0,1
488,17,1,1,1,8,2,7,9.3,9.4,8.7,8.9,4.0,A,Đạt,3,3,0,1
489,17,1,1,1,9,3,4,9.1,9.4,9.2,9.3,4.0,A,Đạt,3,3,0,1
490,17,1,1,1,10,3,1,7.4,8.2,7.6,7.7,3.0,B,Đạt,3,3,0,1
491,17,1,1,1,11,3,8,6.0,6.8,6.9,6.8,2.0,C,Đạt,3,3,0,1
492,17,1,1,1,12,3,6,9.9,7.4,9.1,8.9,4.0,A,Đạt,3,3,0,1
493,17,1,1,1,13,4,3,3.6,1.2,3.6,3.1,0.0,F,Không đạt,3,0,3,1
494,17,1,1,1,14,4,11,9.6,9.4,8.4,8.7,4.0,A,Đạt,3,3,0,1
495,17,1,1,1,15,4,1,9.2,8.5,9.6,9.3,4.0,A,Đạt,3,3,0,1
496,17,1,1,1,16,4,6,10.0,9.8,9.7,9.7,4.0,A,Đạt,3,3,0,1
497,17,1,1,1,17,5,8,8.0,5.4,5.3,5.6,2.0,C,Đạt,3,3,0,1
498,17,1,1,1,18,5,1,3.9,4.3,3.5,3.7,0.0,F,Không đạt,3,0,3,1
499,17,1,1,1,19,5,12,6.7,7.3,6.4,6.6,2.0,C,Đạt,3,3,0,1
500,17,1,1,1,20,5,9,9.3,8.8,7.7,8.1,3.0,B,Đạt,3,3,0,1
501,17,1,1,1,21,6,7,7.3,7.4,6.6,6.8,2.0,C,Đạt,3,3,0,1
502,17,1,1,1,22,6,5,8.3,8.6,8.1,8.2,3.0,B,Đạt,3,3,0,1
503,17,1,1,1,23,6,3,5.7,7.5,6.5,6.6,2.0,C,Đạt,3,3,0,1
504,17,1,1,1,24,6,2,9.2,8.4,8.8,8.8,4.0,A,Đạt,2,2,0,1
505,17,1,1,1,25,7,9,2.9,3.1,2.7,2.8,0.0,F,Không đạt,3,0,3,1
506,17,1,1,1,26,7,2,8.3,9.1,7.1,7.6,3.0,B,Đạt,2,2,0,1
507,17,1,1,1,27,7,1,8.2,9.9,7.7,8.2,3.0,B,Đạt,4,4,0,1
508,17,1,1,1,28,7,11,8.3,10.0,9.0,9.1,4.0,A,Đạt,2,2,0,1
509,17,1,1,1,29,8,3,8.2,8.4,6.7,7.2,3.0,B,Đạt,6,6,0,1
510,17,1,1,1,30,8,10,8.1,7.4,8.3,8.1,3.0,B,Đạt,2,2,0,1
511,18,1,1,1,1,1,3,7.7,8.4,8.0,8.0,3.0,B,Đạt,3,3,0,1
512,18,1,1,1,2,1,6,9.7,9.5,8.2,8.6,4.0,A,Đạt,3,3,0,1
513,18,1,1,1,3,1,5,9.0,10.0,10.0,9.9,4.0,A,Đạt,3,3,0,1
514,18,1,1,1,4,1,5,7.7,6.5,8.3,7.9,3.0,B,Đạt,2,2,0,1
515,18,1,1,1,5,2,12,10.0,10.0,8.1,8.7,4.0,A,Đạt,3,3,0,1
516,18,1,1,1,6,2,9,8.3,7.1,8.8,8.4,3.0,B,Đạt,3,3,0,1
517,18,1,1,1,7,2,11,8.9,8.0,7.2,7.5,3.0,B,Đạt,3,3,0,1
518,18,1,1,1,8,2,11,9.5,5.8,8.2,7.9,3.0,B,Đạt,3,3,0,1
519,18,1,1,1,9,3,11,7.7,6.1,7.0,6.9,2.0,C,Đạt,3,3,0,1
520,18,1,1,1,10,3,11,9.3,7.4,7.1,7.4,3.0,B,Đạt,3,3,0,1
521,18,1,1,1,11,3,10,10.0,8.6,8.7,8.8,4.0,A,Đạt,3,3,0,1
522,18,1,1,1,12,3,12,7.7,8.1,8.5,8.4,3.0,B,Đạt,3,3,0,1
523,18,1,1,1,13,4,5,9.8,8.4,9.2,9.1,4.0,A,Đạt,3,3,0,1
524,18,1,1,1,14,4,5,9.1,10.0,8.1,8.6,4.0,A,Đạt,3,3,0,1
525,18,1,1,1,15,4,7,9.9,7.3,10.0,9.4,4.0,A,Đạt,3,3,0,1
526,18,1,1,1,16,4,3,7.3,9.7,8.5,8.6,4.0,A,Đạt,3,3,0,1
527,18,1,1,1,17,5,12,9.4,8.9,8.6,8.8,4.0,A,Đạt,3,3,0,1
528,18,1,1,1,18,5,12,8.4,8.3,7.1,7.5,3.0,B,Đạt,3,3,0,1
529,18,1,1,1,19,5,6,9.7,9.6,9.1,9.3,4.0,A,Đạt,3,3,0,1
530,18,1,1,1,20,5,4,8.8,8.5,9.0,8.9,4.0,A,Đạt,3,3,0,1
531,18,1,1,1,21,6,3,9.4,7.3,7.6,7.7,3.0,B,Đạt,3,3,0,1
532,18,1,1,1,22,6,5,4.8,6.6,5.8,5.9,2.0,C,Đạt,3,3,0,1
533,18,1,1,1,23,6,8,9.1,8.4,9.0,8.9,4.0,A,Đạt,3,3,0,1
534,18,1,1,1,24,6,3,8.2,7.7,6.7,7.1,3.0,B,Đạt,2,2,0,1
535,18,1,1,1,25,7,9,7.4,6.5,7.8,7.5,3.0,B,Đạt,3,3,0,1
536,18,1,1,1,26,7,6,8.6,9.7,8.3,8.6,4.0,A,Đạt,2,2,0,1
537,18,1,1,1,27,7,2,9.1,7.1,8.5,8.3,3.0,B,Đạt,4,4,0,1
538,18,1,1,1,28,7,8,9.9,10.0,8.8,9.2,4.0,A,Đạt,2,2,0,1
539,18,1,1,1,29,8,10,8.4,9.4,7.9,8.3,3.0,B,Đạt,6,6,0,1
