DiemRenLuyenKey,SinhVienKey,KhoaKey,NganhKey,LopKey,HocKyKey,DiemYThucHocTap,DiemChapHanhNoiQuy,DiemHoatDongPhongTrao,DiemCongDong,DiemTongRenLuyen,XepLoaiRenLuyenKey
574,74,1,1,2,6,22,20,17,17,76,3
575,74,1,1,2,7,15,16,18,17,66,3
576,74,1,1,2,8,23,19,20,16,78,3
577,75,1,1,2,3,20,20,19,14,73,3
578,75,1,1,2,4,19,20,18,15,72,3
579,75,1,1,2,5,20,22,19,7,68,3
580,75,1,1,2,6,23,21,20,10,74,3
581,75,1,1,2,7,18,20,14,20,72,3
582,75,1,1,2,8,23,19,22,14,78,3
583,76,1,1,2,3,21,21,18,20,80,2
584,76,1,1,2,4,25,20,21,20,86,2
585,76,1,1,2,5,26,21,20,18,85,2
586,76,1,1,2,6,19,17,14,16,66,3
587,76,1,1,2,7,17,13,16,20,66,3
588,76,1,1,2,8,26,20,25,13,84,2
589,77,1,1,2,3,23,20,20,20,83,2
590,77,1,1,2,4,27,18,18,15,78,3
591,77,1,1,2,5,23,18,19,10,70,3
592,77,1,1,2,6,22,22,19,8,71,3
593,77,1,1,2,7,25,25,22,16,88,2
594,77,1,1,2,8,29,20,25,18,92,1
595,78,1,1,2,3,27,19,17,20,83,2
596,78,1,1,2,4,20,19,23,17,79,3
597,78,1,1,2,5,22,19,18,15,74,3
598,78,1,1,2,6,22,21,21,13,77,3
599,78,1,1,2,7,20,18,16,20,74,3
600,78,1,1,2,8,20,14,15,20,69,3
601,79,1,1,2,3,23,15,23,12,73,3
602,79,1,1,2,4,24,22,20,20,86,2
603,79,1,1,2,5,21,20,13,17,71,3
604,79,1,1,2,6,22,15,19,20,76,3
605,79,1,1,2,7,19,20,20,16,75,3
606,79,1,1,2,8,18,17,16,17,68,3
607,80,1,1,2,3,29,25,20,12,86,2
608,80,1,1,2,4,22,23,16,20,81,2
609,80,1,1,2,5,29,22,23,16,90,1
610,80,1,1,2,6,24,17,22,17,80,2
611,80,1,1,2,7,19,18,19,20,76,3
612,80,1,1,2,8,29,25,25,10,89,2
613,81,1,1,2,3,29,24,18,16,87,2
614,81,1,1,2,4,21,17,17,15,70,3
615,81,1,1,2,5,21,19,20,15,75,3
616,81,1,1,2,6,23,17,18,13,71,3
617,81,1,1,2,7,24,18,24,9,75,3
618,81,1,1,2,8,24,14,19,15,72,3
619,82,1,1,2,3,26,20,21,20,87,2
620,82,1,1,2,4,24,18,19,14,75,3
621,82,1,1,2,5,22,19,18,17,76,3
622,82,1,1,2,6,24,18,18,15,75,3
623,82,1,1,2,7,22,22,23,17,84,2
624,82,1,1,2,8,23,21,17,10,71,3
625,83,1,1,2,3,23,20,21,12,76,3
626,83,1,1,2,4,22,21,18,18,79,3
627,83,1,1,2,5,24,22,18,19,83,2
628,83,1,1,2,6,25,19,18,17,79,3
629,83,1,1,2,7,22,14,17,9,62,4
630,83,1,1,2,8,26,22,17,15,80,2
631,84,1,1,2,3,22,19,18,18,77,3
632,84,1,1,2,4,28,22,22,17,89,2
633,84,1,1,2,5,27,19,17,20,83,2
634,84,1,1,2,6,29,22,25,14,90,1
635,84,1,1,2,7,24,22,22,14,82,2
636,84,1,1,2,8,26,21,19,14,80,2
637,85,1,1,2,3,28,22,17,19,86,2
638,85,1,1,2,4,24,16,19,12,71,3
639,85,1,1,2,5,19,17,20,11,67,3
640,85,1,1,2,6,18,17,10,19,64,4
641,85,1,1,2,7,21,17,16,14,68,3
642,85,1,1,2,8,28,24,23,20,95,1
643,86,1,1,2,3,25,18,16,20,79,3
644,86,1,1,2,4,23,21,22,18,84,2
645,86,1,1,2,5,24,17,15,19,75,3
646,86,1,1,2,6,18,13,15,16,62,4
647,86,1,1,2,7,21,20,18,8,67,3
648,86,1,1,2,8,23,19,16,14,72,3
649,87,1,1,2,3,30,25,23,14,92,1
650,87,1,1,2,4,24,17,20,11,72,3
651,87,1,1,2,5,21,22,15,16,74,3
652,87,1,1,2,6,24,18,16,16,74,3
653,87,1,1,2,7,17,18,20,12,67,3
654,87,1,1,2,8,24,19,25,7,75,3
655,88,1,1,2,3,30,21,25,12,88,2
656,88,1,1,2,4,26,23,16,20,85,2
657,88,1,1,2,5,22,21,19,13,75,3
658,88,1,1,2,6,21,17,17,18,73,3
659,88,1,1,2,7,18,16,14,17,65,3
660,88,1,1,2,8,22,20,18,16,76,3
661,89,1,1,2,3,23,22,21,14,80,2
662,89,1,1,2,4,24,16,19,18,77,3
663,89,1,1,2,5,27,18,20,20,85,2
664,89,1,1,2,6,21,12,18,17,68,3
665,89,1,1,2,7,16,20,21,11,68,3
666,89,1,1,2,8,25,17,19,12,73,3
667,90,1,1,2,3,23,19,19,20,81,2
668,90,1,1,2,4,18,20,17,20,75,3
669,90,1,1,2,5,20,18,20,13,71,3
670,90,1,1,2,6,21,15,21,11,68,3
671,90,1,1,2,7,19,15,14,16,64,4
672,90,1,1,2,8,18,20,19,11,68,3
673,91,1,1,2,3,24,21,22,15,82,2
674,91,1,1,2,4,23,20,21,13,77,3
675,91,1,1,2,5,25,17,18,11,71,3
676,91,1,1,2,6,27,20,22,5,74,3
677,91,1,1,2,7,21,15,18,16,70,3
678,91,1,1,2,8,19,21,23,10,73,3
679,92,1,1,2,3,25,19,19,19,82,2
680,92,1,1,2,4,23,19,13,20,75,3
681,92,1,1,2,5,22,20,20,10,72,3
682,92,1,1,2,6,22,18,11,20,71,3
683,92,1,1,2,7,22,20,13,17,72,3
684,92,1,1,2,8,30,21,25,14,90,1
685,93,1,1,2,3,24,18,19,17,78,3
686,93,1,1,2,4,24,22,20,12,78,3
687,93,1,1,2,5,25,24,23,14,86,2
688,93,1,1,2,6,21,16,13,15,65,3
689,93,1,1,2,7,19,14,12,13,58,4
690,93,1,1,2,8,29,23,23,10,85,2
691,94,1,1,2,3,21,23,22,12,78,3
692,94,1,1,2,4,20,19,13,20,72,3
693,94,1,1,2,5,26,18,19,9,72,3
694,94,1,1,2,6,18,17,16,18,69,3
695,94,1,1,2,7,23,22,20,9,74,3
696,94,1,1,2,8,21,19,20,16,76,3
697,95,1,1,2,3,16,16,22,12,66,3
698,95,1,1,2,4,20,20,20,11,71,3
699,95,1,1,2,5,22,16,16,13,67,3
700,95,1,1,2,6,21,17,20,8,66,3
701,95,1,1,2,7,21,15,25,11,72,3
702,95,1,1,2,8,22,19,21,20,82,2
703,96,1,1,2,3,21,19,25,20,85,2
704,96,1,1,2,4,24,18,24,17,83,2
705,96,1,1,2,5,21,19,18,20,78,3
706,96,1,1,2,6,26,22,21,16,85,2
707,96,1,1,2,7,19,14,19,14,66,3
708,96,1,1,2,8,23,22,25,11,81,2
709,97,1,1,2,3,20,20,17,17,74,3
710,97,1,1,2,4,23,15,12,19,69,3
711,97,1,1,2,5,18,19,21,11,69,3
712,97,1,1,2,6,19,17,18,17,71,3
713,97,1,1,2,7,21,21,17,12,71,3
714,97,1,1,2,8,24,16,18,20,78,3
715,98,1,1,2,3,27,23,17,19,86,2
716,98,1,1,2,4,24,22,12,20,78,3
717,98,1,1,2,5,22,15,19,15,71,3
718,98,1,1,2,6,21,20,15,19,75,3
719,98,1,1,2,7,22,22,17,20,81,2
720,98,1,1,2,8,23,20,21,12,76,3
721,99,1,1,2,3,27,21,25,16,89,2
722,99,1,1,2,4,25,23,17,15,80,2
723,99,1,1,2,5,26,20,16,20,82,2
724,99,1,1,2,6,24,17,22,19,82,2
725,99,1,1,2,7,29,21,16,20,86,2
726,99,1,1,2,8,24,23,20,13,80,2
727,100,1,1,2,3,22,21,20,16,79,3
728,100,1,1,2,4,30,21,23,16,90,1
729,100,1,1,2,5,24,22,20,13,79,3
730,100,1,1,2,6,26,24,20,15,85,2
731,100,1,1,2,7,26,23,23,14,86,2
732,100,1,1,2,8,23,19,15,20,77,3
733,101,1,1,2,3,24,22,19,15,80,2
734,101,1,1,2,4,29,21,23,19,92,1
735,101,1,1,2,5,21,20,17,16,74,3
736,101,1,1,2,6,24,24,18,13,79,3
737,101,1,1,2,7,21,17,18,14,70,3
738,101,1,1,2,8,26,20,19,11,76,3
739,102,1,1,2,3,28,18,24,15,85,2
740,102,1,1,2,4,24,22,19,11,76,3
741,102,1,1,2,5,21,17,14,20,72,3
742,102,1,1,2,6,28,25,16,20,89,2
743,102,1,1,2,7,21,16,20,13,70,3
744,102,1,1,2,8,24,23,22,17,86,2
745,103,1,1,2,3,25,19,23,17,84,2
746,103,1,1,2,4,18,12,16,13,59,4
747,103,1,1,2,5,22,18,17,20,77,3
748,103,1,1,2,6,26,24,20,13,83,2
749,103,1,1,2,7,23,21,22,12,78,3
750,103,1,1,2,8,18,16,15,20,69,3
751,104,1,1,2,3,21,21,17,13,72,3
752,104,1,1,2,4,28,23,21,17,89,2
753,104,1,1,2,5,21,17,16,16,70,3
754,104,1,1,2,6,27,19,20,19,85,2
755,104,1,1,2,7,22,20,19,19,80,2
756,104,1,1,2,8,27,21,23,14,85,2
757,105,1,1,2,3,25,21,21,19,86,2
758,105,1,1,2,4,21,19,19,14,73,3
759,105,1,1,2,5,14,18,13,18,63,4
760,105,1,1,2,6,22,18,19,14,73,3
761,105,1,1,2,7,28,24,16,19,87,2
762,105,1,1,2,8,21,14,17,14,66,3
763,106,1,1,2,3,23,18,18,15,74,3
764,106,1,1,2,4,23,20,19,18,80,2
765,106,1,1,2,5,23,22,21,12,78,3
766,106,1,1,2,6,27,22,21,18,88,2
767,106,1,1,2,7,28,23,20,13,84,2
768,106,1,1,2,8,20,14,11,20,65,3
769,107,1,1,2,3,29,25,25,10,89,2
770,107,1,1,2,4,16,18,18,12,64,4
771,107,1,1,2,5,22,19,15,17,73,3
772,107,1,1,2,6,25,18,20,20,83,2
773,107,1,1,2,7,20,20,15,15,70,3
774,107,1,1,2,8,18,19,21,15,73,3
775,108,1,1,2,3,24,17,23,9,73,3
776,108,1,1,2,4,28,20,24,7,79,3
777,108,1,1,2,5,23,21,21,17,82,2
778,108,1,1,2,6,24,20,25,13,82,2
779,108,1,1,2,7,21,16,24,5,66,3
780,108,1,1,2,8,20,15,17,14,66,3
781,109,1,1,2,3,22,14,12,18,66,3
782,109,1,1,2,4,20,10,14,20,64,4
783,109,1,1,2,5,21,15,15,16,67,3
784,109,1,1,2,6,21,19,15,17,72,3
785,109,1,1,2,7,25,18,20,9,72,3
786,109,1,1,2,8,19,15,20,5,59,4
787,110,1,1,2,3,27,25,23,16,91,1
788,110,1,1,2,4,25,23,19,20,87,2
789,110,1,1,2,5,22,16,17,11,66,3
790,110,1,1,2,6,23,19,21,12,75,3
791,110,1,1,2,7,22,17,18,13,70,3
792,110,1,1,2,8,18,16,15,17,66,3
793,111,1,1,2,3,26,22,16,19,83,2
794,111,1,1,2,4,24,24,22,13,83,2
795,111,1,1,2,5,21,21,24,12,78,3
796,111,1,1,2,6,26,23,20,12,81,2
797,111,1,1,2,7,23,14,13,17,67,3
798,111,1,1,2,8,25,20,19,20,84,2
799,112,1,1,2,3,25,24,23,20,92,1
800,112,1,1,2,4,30,25,19,14,88,2
801,112,1,1,2,5,23,20,25,13,81,2
802,112,1,1,2,6,22,19,18,7,66,3
803,112,1,1,2,7,19,18,23,13,73,3
804,112,1,1,2,8,20,21,18,16,75,3
805,113,1,1,2,3,22,20,22,13,77,3
806,113,1,1,2,4,21,18,16,14,69,3
807,113,1,1,2,5,28,22,22,12,84,2
808,113,1,1,2,6,27,25,24,18,94,1
809,113,1,1,2,7,28,20,25,16,89,2
810,113,1,1,2,8,23,16,18,19,76,3
811,114,1,1,2,3,26,18,20,14,78,3
812,114,1,1,2,4,19,22,18,10,69,3
813,114,1,1,2,5,18,17,19,12,66,3
814,114,1,1,2,6,20,17,21,19,77,3
815,114,1,1,2,7,22,17,16,15,70,3
816,114,1,1,2,8,17,17,21,16,71,3
817,115,1,1,2,3,23,21,18,16,78,3
818,115,1,1,2,4,24,23,23,16,86,2
819,115,1,1,2,5,27,24,24,9,84,2
820,115,1,1,2,6,19,16,17,20,72,3
821,115,1,1,2,7,21,17,17,18,73,3
822,115,1,1,2,8,22,19,21,13,75,3
823,116,1,1,2,3,18,14,20,11,63,4
824,116,1,1,2,4,27,23,22,15,87,2
825,116,1,1,2,5,18,14,19,17,68,3
826,116,1,1,2,6,23,17,19,15,74,3
827,116,1,1,2,7,22,15,21,17,75,3
828,116,1,1,2,8,23,21,17,19,80,2
829,117,1,1,2,3,20,19,21,14,74,3
830,117,1,1,2,4,26,18,17,20,81,2
831,117,1,1,2,5,21,19,24,11,75,3
832,117,1,1,2,6,26,14,18,20,78,3
833,117,1,1,2,7,25,21,25,19,90,1
834,117,1,1,2,8,24,15,19,20,78,3
835,118,1,1,2,3,20,22,20,20,82,2
836,118,1,1,2,4,25,21,25,14,85,2
837,118,1,1,2,5,23,19,20,12,74,3
838,118,1,1,2,6,17,15,17,19,68,3
839,118,1,1,2,7,24,18,17,15,74,3
840,118,1,1,2,8,23,23,24,9,79,3
841,119,1,1,2,3,26,20,20,8,74,3
842,119,1,1,2,4,25,18,17,14,74,3
843,119,1,1,2,5,24,16,24,15,79,3
844,119,1,1,2,6,19,18,15,15,67,3
845,119,1,1,2,7,22,15,21,13,71,3
846,119,1,1,2,8,16,16,18,4,54,4
847,120,1,1,2,3,21,22,25,15,83,2
848,120,1,1,2,4,26,22,19,17,84,2
849,120,1,1,2,5,24,23,19,11,77,3
850,120,1,1,2,6,25,19,17,15,76,3
851,120,1,1,2,7,21,17,17,12,67,3
852,120,1,1,2,8,21,20,25,7,73,3
853,121,1,1,2,3,24,19,18,18,79,3
854,121,1,1,2,4,30,23,20,20,93,1
855,121,1,1,2,5,20,18,14,16,68,3
856,121,1,1,2,6,27,21,19,18,85,2
857,121,1,1,2,7,28,24,24,10,86,2
858,121,1,1,2,8,20,19,21,10,70,3
859,122,1,1,2,3,21,20,18,14,73,3
860,122,1,1,2,4,21,17,17,15,70,3
861,122,1,1,2,5,20,16,13,17,66,3
862,122,1,1,2,6,23,21,19,11,74,3
863,122,1,1,2,7,22,24,19,2,67,3
864,122,1,1,2,8,21,18,20,12,71,3
865,123,1,1,2,3,25,22,19,18,84,2
866,123,1,1,2,4,22,20,17,10,69,3
867,123,1,1,2,5,25,21,21,12,79,3
868,123,1,1,2,6,26,16,17,14,73,3
869,123,1,1,2,7,26,21,25,17,89,2
870,123,1,1,2,8,18,17,17,17,69,3
871,124,1,1,2,3,27,23,20,20,90,1
872,124,1,1,2,4,24,21,18,14,77,3
873,124,1,1,2,5,17,16,16,14,63,4
874,124,1,1,2,6,23,18,21,12,74,3
875,124,1,1,2,7,21,18,25,9,73,3
876,124,1,1,2,8,29,23,20,20,92,1
877,125,1,1,2,3,19,21,20,16,76,3
878,125,1,1,2,4,25,21,23,16,85,2
879,125,1,1,2,5,18,20,15,13,66,3
880,125,1,1,2,6,23,20,25,16,84,2
881,125,1,1,2,7,25,20,16,15,76,3
882,125,1,1,2,8,23,17,16,10,66,3
883,126,1,1,2,3,25,20,25,17,87,2
884,126,1,1,2,4,28,25,19,9,81,2
885,126,1,1,2,5,25,21,19,15,80,2
886,126,1,1,2,6,14,16,11,20,61,4
887,126,1,1,2,7,18,19,11,17,65,3
888,126,1,1,2,8,23,19,21,18,81,2
889,127,1,1,2,3,21,20,18,18,77,3
890,127,1,1,2,4,25,24,22,14,85,2
891,127,1,1,2,5,22,18,13,20,73,3
892,127,1,1,2,6,23,19,20,8,70,3
893,127,1,1,2,7,24,19,18,18,79,3
894,127,1,1,2,8,20,18,20,18,76,3
895,128,1,1,2,3,20,20,23,16,79,3
896,128,1,1,2,4,23,21,19,10,73,3
897,128,1,1,2,5,25,24,22,16,87,2
898,128,1,1,2,6,24,15,22,14,75,3
899,128,1,1,2,7,25,22,19,16,82,2
900,128,1,1,2,8,23,20,14,17,74,3
901,129,1,1,2,3,26,25,25,15,91,1
902,129,1,1,2,4,22,16,19,18,75,3
903,129,1,1,2,5,23,16,16,20,75,3
904,129,1,1,2,6,23,23,19,15,80,2
905,129,1,1,2,7,21,17,22,12,72,3
906,129,1,1,2,8,27,21,20,7,75,3
907,130,1,1,2,3,21,18,13,20,72,3
908,130,1,1,2,4,24,23,22,17,86,2
909,130,1,1,2,5,29,19,25,14,87,2
910,130,1,1,2,6,24,20,22,12,78,3
911,130,1,1,2,7,24,22,24,13,83,2
912,130,1,1,2,8,22,17,19,11,69,3
913,131,1,1,2,3,25,18,23,20,86,2
914,131,1,1,2,4,22,16,10,20,68,3
915,131,1,1,2,5,26,25,22,15,88,2
916,131,1,1,2,6,23,16,17,17,73,3
917,131,1,1,2,7,28,19,19,20,86,2
918,131,1,1,2,8,21,20,14,18,73,3
919,132,1,1,2,3,21,20,16,20,77,3
920,132,1,1,2,4,25,20,19,10,74,3
921,132,1,1,2,5,24,19,18,18,79,3
922,132,1,1,2,6,18,19,19,20,76,3
923,132,1,1,2,7,24,18,22,10,74,3
924,132,1,1,2,8,24,19,18,14,75,3
925,133,1,1,2,3,16,14,16,20,66,3
926,133,1,1,2,4,25,18,20,20,83,2
927,133,1,1,2,5,23,18,15,20,76,3
928,133,1,1,2,6,21,19,17,17,74,3
929,133,1,1,2,7,28,23,23,10,84,2
930,133,1,1,2,8,27,23,21,11,82,2
931,134,1,1,2,3,26,24,19,14,83,2
932,134,1,1,2,4,23,19,18,20,80,2
933,134,1,1,2,5,23,21,17,19,80,2
934,134,1,1,2,6,27,23,22,14,86,2
935,134,1,1,2,7,17,20,11,16,64,4
936,134,1,1,2,8,22,20,18,20,80,2
937,135,1,1,3,5,27,21,25,10,83,2
938,135,1,1,3,6,19,15,17,18,69,3
939,135,1,1,3,7,18,16,15,18,67,3
940,135,1,1,3,8,27,19,17,12,75,3
941,136,1,1,3,5,26,24,17,20,87,2
942,136,1,1,3,6,21,16,21,9,67,3
943,136,1,1,3,7,20,15,18,11,64,4
944,136,1,1,3,8,23,15,17,16,71,3
945,137,1,1,3,5,28,24,25,7,84,2
946,137,1,1,3,6,25,19,23,20,87,2
947,137,1,1,3,7,17,14,11,18,60,4
948,137,1,1,3,8,19,19,19,16,73,3
949,138,1,1,3,5,24,21,25,11,81,2
950,138,1,1,3,6,25,21,20,11,77,3
951,138,1,1,3,7,20,17,20,12,69,3
952,138,1,1,3,8,22,17,12,20,71,3
953,139,1,1,3,5,26,23,25,12,86,2
954,139,1,1,3,6,25,20,18,19,82,2
955,139,1,1,3,7,26,19,22,17,84,2
956,139,1,1,3,8,22,20,19,20,81,2
957,140,1,1,3,5,24,19,18,14,75,3
958,140,1,1,3,6,19,21,20,15,75,3
959,140,1,1,3,7,17,18,12,14,61,4
960,140,1,1,3,8,19,12,12,18,61,4
961,141,1,1,3,5,28,21,22,18,89,2
962,141,1,1,3,6,23,23,20,12,78,3
963,141,1,1,3,7,22,19,18,15,74,3
964,141,1,1,3,8,20,17,24,12,73,3
965,142,1,1,3,5,25,24,24,6,79,3
966,142,1,1,3,6,22,21,16,19,78,3
967,142,1,1,3,7,22,20,18,17,77,3
968,142,1,1,3,8,20,20,12,15,67,3
969,143,1,1,3,5,24,20,21,15,80,2
970,143,1,1,3,6,18,23,23,10,74,3
971,143,1,1,3,7,23,21,21,13,78,3
972,143,1,1,3,8,22,21,22,13,78,3
973,144,1,1,3,5,29,23,16,19,87,2
974,144,1,1,3,6,23,19,22,16,80,2
975,144,1,1,3,7,24,17,22,10,73,3
976,144,1,1,3,8,23,20,16,11,70,3
977,145,1,1,3,5,26,19,25,7,77,3
978,145,1,1,3,6,25,20,19,16,80,2
979,145,1,1,3,7,22,18,18,19,77,3
980,145,1,1,3,8,19,19,21,13,72,3
981,146,1,1,3,5,17,16,16,15,64,4
982,146,1,1,3,6,23,19,25,13,80,2
983,146,1,1,3,7,20,18,19,12,69,3
984,146,1,1,3,8,26,20,22,14,82,2
985,147,1,1,3,5,24,20,22,12,78,3
986,147,1,1,3,6,19,15,17,18,69,3
987,147,1,1,3,7,23,16,19,7,65,3
988,147,1,1,3,8,21,14,14,9,58,4
989,148,1,1,3,5,25,23,20,10,78,3
990,148,1,1,3,6,23,19,25,17,84,2
991,148,1,1,3,7,22,18,14,17,71,3
992,148,1,1,3,8,19,18,23,13,73,3
993,149,1,1,3,5,26,24,16,17,83,2
994,149,1,1,3,6,22,18,17,20,77,3
995,149,1,1,3,7,22,17,25,10,74,3
996,149,1,1,3,8,21,19,25,13,78,3
997,150,1,1,3,5,26,19,25,14,84,2
998,150,1,1,3,6,19,12,16,17,64,4
999,150,1,1,3,7,21,17,25,13,76,3
1000,150,1,1,3,8,26,20,20,20,86,2
1001,151,1,1,3,5,25,21,22,19,87,2
1002,151,1,1,3,6,21,20,20,16,77,3
1003,151,1,1,3,7,17,22,19,15,73,3
1004,151,1,1,3,8,23,17,17,19,76,3
1005,152,1,1,3,5,22,22,16,20,80,2
1006,152,1,1,3,6,20,20,18,12,70,3
1007,152,1,1,3,7,24,19,13,19,75,3
1008,152,1,1,3,8,17,15,19,14,65,3
1009,153,1,1,3,5,21,16,24,7,68,3
1010,153,1,1,3,6,23,16,22,10,71,3
1011,153,1,1,3,7,24,25,17,20,86,2
1012,153,1,1,3,8,22,16,20,19,77,3
1013,154,1,1,3,5,26,23,21,16,86,2
1014,154,1,1,3,6,24,16,23,19,82,2
1015,154,1,1,3,7,25,22,16,10,73,3
1016,154,1,1,3,8,24,19,17,20,80,2
1017,155,1,1,3,5,19,23,21,14,77,3
1018,155,1,1,3,6,24,18,17,17,76,3
1019,155,1,1,3,7,23,20,23,10,76,3
1020,155,1,1,3,8,20,15,15,19,69,3
1021,156,1,1,3,5,23,18,13,20,74,3
1022,156,1,1,3,6,22,15,11,20,68,3
1023,156,1,1,3,7,16,14,10,13,53,4
1024,156,1,1,3,8,26,21,17,20,84,2
1025,157,1,1,3,5,24,19,16,20,79,3
1026,157,1,1,3,6,17,19,15,18,69,3
1027,157,1,1,3,7,25,20,21,14,80,2
1028,157,1,1,3,8,25,17,23,6,71,3
1029,158,1,1,3,5,25,19,17,20,81,2
1030,158,1,1,3,6,24,17,14,20,75,3
1031,158,1,1,3,7,25,16,17,12,70,3
1032,158,1,1,3,8,18,18,20,15,71,3
1033,159,1,1,3,5,24,19,17,18,78,3
1034,159,1,1,3,6,27,22,25,20,94,1
1035,159,1,1,3,7,24,20,20,9,73,3
1036,159,1,1,3,8,23,19,19,20,81,2
1037,160,1,1,3,5,23,19,17,11,70,3
1038,160,1,1,3,6,30,23,25,17,95,1
1039,160,1,1,3,7,19,18,16,15,68,3
1040,160,1,1,3,8,21,18,15,15,69,3
1041,161,1,1,3,5,24,19,23,20,86,2
1042,161,1,1,3,6,28,21,22,16,87,2
1043,161,1,1,3,7,25,20,18,19,82,2
1044,161,1,1,3,8,22,22,22,13,79,3
1045,162,1,1,3,5,26,22,22,19,89,2
1046,162,1,1,3,6,19,17,20,19,75,3
1047,162,1,1,3,7,22,18,20,10,70,3
1048,162,1,1,3,8,24,22,14,19,79,3
1049,163,1,1,3,5,20,21,19,12,72,3
1050,163,1,1,3,6,24,21,18,13,76,3
1051,163,1,1,3,7,23,18,15,17,73,3
1052,163,1,1,3,8,27,23,22,15,87,2
1053,164,1,1,3,5,21,20,18,7,66,3
1054,164,1,1,3,6,30,21,21,18,90,1
1055,164,1,1,3,7,20,20,20,9,69,3
1056,164,1,1,3,8,26,22,16,14,78,3
1057,165,1,1,3,5,27,20,19,17,83,2
1058,165,1,1,3,6,21,19,21,17,78,3
1059,165,1,1,3,7,18,18,12,13,61,4
1060,165,1,1,3,8,19,13,13,18,63,4
1061,166,1,1,3,5,25,24,25,17,91,1
1062,166,1,1,3,6,21,22,20,14,77,3
1063,166,1,1,3,7,18,14,17,11,60,4
1064,166,1,1,3,8,22,17,17,13,69,3
1065,167,1,1,3,5,29,23,17,14,83,2
1066,167,1,1,3,6,21,16,19,17,73,3
1067,167,1,1,3,7,22,19,16,13,70,3
1068,167,1,1,3,8,21,18,17,16,72,3
1069,168,1,1,3,5,25,16,17,19,77,3
1070,168,1,1,3,6,22,12,24,16,74,3
1071,168,1,1,3,7,25,18,18,14,75,3
1072,168,1,1,3,8,22,21,18,18,79,3
1073,169,1,1,3,5,25,19,15,19,78,3
1074,169,1,1,3,6,25,22,25,14,86,2
1075,169,1,1,3,7,21,14,16,12,63,4
1076,169,1,1,3,8,24,20,23,12,79,3
1077,170,1,1,3,5,30,23,24,20,97,1
1078,170,1,1,3,6,20,19,22,10,71,3
1079,170,1,1,3,7,21,15,17,14,67,3
1080,170,1,1,3,8,22,20,19,18,79,3
1081,171,1,1,3,5,24,16,22,15,77,3
1082,171,1,1,3,6,22,18,20,10,70,3
1083,171,1,1,3,7,20,18,21,14,73,3
1084,171,1,1,3,8,22,20,19,8,69,3
1085,172,1,1,3,5,22,17,21,20,80,2
1086,172,1,1,3,6,25,23,24,13,85,2
1087,172,1,1,3,7,21,17,24,1,63,4
1088,172,1,1,3,8,26,21,22,9,78,3
1089,173,1,1,3,5,28,23,23,6,80,2
1090,173,1,1,3,6,22,20,15,20,77,3
1091,173,1,1,3,7,24,18,15,14,71,3
1092,173,1,1,3,8,18,15,15,10,58,4
1093,174,1,1,3,5,23,21,21,11,76,3
1094,174,1,1,3,6,19,15,15,16,65,3
1095,174,1,1,3,7,25,24,21,8,78,3
1096,174,1,1,3,8,20,17,19,8,64,4
1097,175,1,1,3,5,20,20,15,15,70,3
1098,175,1,1,3,6,23,19,24,19,85,2
1099,175,1,1,3,7,22,19,21,13,75,3
1100,175,1,1,3,8,21,17,16,20,74,3
1101,176,1,1,3,5,24,21,18,13,76,3
1102,176,1,1,3,6,26,18,22,10,76,3
1103,176,1,1,3,7,19,16,15,15,65,3
1104,176,1,1,3,8,20,19,14,19,72,3
1105,177,1,1,3,5,28,22,24,10,84,2
1106,177,1,1,3,6,23,21,15,20,79,3
1107,177,1,1,3,7,23,15,16,14,68,3
1108,177,1,1,3,8,24,18,18,11,71,3
1109,178,1,1,3,5,23,17,18,14,72,3
1110,178,1,1,3,6,20,20,17,11,68,3
1111,178,1,1,3,7,27,20,21,15,83,2
1112,178,1,1,3,8,22,14,16,20,72,3
1113,179,1,1,3,5,26,21,18,20,85,2
1114,179,1,1,3,6,27,23,19,20,89,2
1115,179,1,1,3,7,21,17,25,8,71,3
1116,179,1,1,3,8,24,23,22,18,87,2
1117,180,1,1,3,5,20,16,20,7,63,4
1118,180,1,1,3,6,21,21,15,16,73,3
1119,180,1,1,3,7,26,18,20,10,74,3
1120,180,1,1,3,8,25,22,24,12,83,2
1121,181,1,1,3,5,25,19,21,20,85,2
1122,181,1,1,3,6,24,19,19,16,78,3
1123,181,1,1,3,7,25,18,17,9,69,3
1124,181,1,1,3,8,23,20,13,20,76,3
1125,182,1,1,3,5,23,17,16,13,69,3
1126,182,1,1,3,6,24,20,19,18,81,2
1127,182,1,1,3,7,22,14,22,12,70,3
1128,182,1,1,3,8,24,19,15,11,69,3
1129,183,1,1,3,5,27,23,22,12,84,2
1130,183,1,1,3,6,22,20,17,11,70,3
1131,183,1,1,3,7,20,18,15,16,69,3
1132,183,1,1,3,8,20,17,11,20,68,3
1133,184,1,1,3,5,25,25,19,17,86,2
1134,184,1,1,3,6,25,20,19,19,83,2
1135,184,1,1,3,7,21,21,19,7,68,3
1136,184,1,1,3,8,25,17,20,15,77,3
1137,185,1,1,3,5,30,24,22,20,96,1
1138,185,1,1,3,6,19,17,17,20,73,3
1139,185,1,1,3,7,24,20,18,17,79,3
1140,185,1,1,3,8,25,19,16,17,77,3
1141,186,1,1,3,5,25,24,25,18,92,1
1142,186,1,1,3,6,22,16,20,15,73,3
1143,186,1,1,3,7,22,18,17,18,75,3
1144,186,1,1,3,8,29,24,23,20,96,1
1145,187,1,1,3,5,24,19,16,19,78,3
